Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Panama,PAN,..,525.2406607,570.9679586,630.2881905,617.4023898,634.9068097,676.0151392,714.9853085,695.7033024,796.3531376,773.3181972,787.7704074,836.6457594,903.9239158,858.3967839,892.6636208,917.787084,963.2207548,870.1522576,831.1888853,833.2837572,877.8820491,910.3423431,958.7082348,1012.251333,1062.902512,1084.651061,1173.476557,1180.847133,1219.374286,1266.529564,1289.143618,1324.15086,1359.59325,1424.133683,1455.160429,1478.034689,1571.948721,1626.754307,1639.465637,1745.140332,1824.640771,1955.379269,2018.544432,2064.175797,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Paraguay,PRY,..,81.62869355,88.94351278,104.534032,112.7096877,116.4356643,130.3344984,157.3723853,187.5031942,214.5295293,241.700389,264.9017144,261.5195503,266.6831962,292.3328159,293.7808232,335.4414955,384.6614388,431.3187383,446.6993128,504.3312106,524.4160306,558.1532215,626.0535293,700.5859719,783.3625681,794.0450509,830.915748,837.927742,856.5377815,884.0545379,870.4151687,881.0617282,835.7916223,824.3538272,859.5325352,916.0846505,978.7565974,1027.741455,1086.47476,1171.411103,1274.396998,1359.025725,1462.918008,1552.384217,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Peru,PER,..,390.6372244,408.5934422,411.9501815,428.0466443,436.2471105,444.0425564,471.8814446,465.3712037,475.4756919,497.4466608,523.7027626,547.7462653,512.4796559,548.0920919,540.791444,563.0145231,587.2037998,550.1700691,547.4180785,540.2911537,572.8080756,471.1579985,517.3843226,528.2707,540.5125115,581.2839261,597.5180471,630.6789655,642.1432568,666.1767689,691.8841305,727.1695978,752.8434114,792.6379658,829.6088318,882.8179689,966.7507757,1042.352411,1048.18399,1107.357069,1262.698143,1238.087995,1301.303719,1345.879589,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Philippines,PHL,..,235.7687008,260.4724535,321.9146402,309.4341187,314.5395812,329.3310311,328.3564766,328.7354748,345.639146,373.8142673,337.6215704,338.4405065,362.7775667,341.6242894,350.432279,311.6471951,319.6432736,343.4135497,360.8837123,361.046001,354.1576832,335.2654738,335.4811576,377.4813104,398.8158447,428.5469254,462.2701815,478.4791261,467.4427341,499.3476554,518.8340579,522.2990874,555.435343,575.2530777,576.3021097,567.7409518,581.6533711,584.5968236,588.8924509,637.9062899,643.4652062,664.1214695,682.9568125,696.3467801,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Poland,POL,1806.834985,1955.770433,2111.741866,2264.728454,2413.202403,2593.164309,2741.243964,2871.914913,2988.079713,3009.85465,3076.419254,2884.208228,2900.127106,3044.749661,3159.8086,3260.426185,3384.360243,3519.95969,3568.534849,3537.923881,3272.302311,3088.228938,2961.395739,2977.7121,2993.177532,3060.888875,3159.041817,3206.237778,3206.591771,3171.757384,3256.180455,3260.033263,3208.392157,3324.471392,3416.118632,3437.323998,3584.962188,3661.646104,3725.748778,3590.832081,3797.092296,3879.542094,3899.176642,3938.255208,3971.799761,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Portugal,PRT,763.9021611,835.2850312,911.5420668,994.7759206,1080.946476,1075.82694,1136.940575,1248.985398,1343.656004,1466.474628,1558.52076,1567.295974,1644.711122,1740.031623,1774.268544,1873.176867,1974.536552,2057.72046,2201.782305,2399.30035,2541.865759,2676.643674,2815.877106,2803.202312,2870.833031,3076.846048,3195.864047,3352.465833,3545.010352,3795.22928,3988.960824,4119.670488,4271.168528,4375.732217,4533.539695,4682.991013,4827.467182,4890.560188,4850.837413,4843.849694,4959.094305,4848.279337,4736.351771,4685.054787,4662.6008,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Qatar,QAT,..,2637.881655,3034.482759,2953.877316,2994.382278,3803.554041,4138.820292,4980.30913,6319.321077,8709.807916,9716.856264,9935.964643,10017.09796,9521.315461,9561.288357,10067.67505,10278.0711,9833.044335,9627.934762,9517.208517,9591.037167,8989.37731,9836.59504,10367.33343,10758.49882,10739.28506,11832.79078,12061.92173,13771.79719,14002.02283,14348.45426,15051.73883,15878.46483,16390.72556,16349.98553,15457.30608,15513.66906,14833.79485,13980.9907,13680.77585,14209.24223,14153.64726,14853.32461,13913.10526,14781.64833,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Romania,ROU,..,1632.08419,1786.720729,1906.921113,2018.980163,2214.610852,2418.749316,2550.135833,2664.742543,2694.100737,2876.669013,2954.448763,2927.244979,2974.892642,3079.960921,3132.978627,3318.979188,3275.680485,3392.624976,3412.004547,2924.596266,2521.003837,2319.572749,2272.124228,2234.735085,2328.794358,2430.301529,2250.999801,2107.445463,1935.560812,1987.66019,2066.783933,2079.796062,2237.937816,2295.570505,2365.419564,2446.286077,2529.906888,2605.819735,2390.574743,2550.863291,2639.033434,2604.243137,2494.533918,2584.411787,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6687.727011,6551.299816,6113.679971,5726.451593,5188.213955,5101.553396,5016.444066,4935.619905,4848.027353,4998.825661,5198.405704,5274.363305,5304.41526,5478.130458,5633.8455,5770.100636,6098.533476,6286.049392,6399.683749,6095.380276,6409.894365,6485.75903,6617.134161,6539.207375,6602.657525,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Saudi Arabia,SAU,..,323.7372689,358.049545,414.7842578,502.3720922,534.403092,727.034961,838.4812451,1113.007114,1612.947882,1971.113585,2247.915611,2655.327176,2733.582608,3052.379958,3070.433836,3400.060823,3656.389516,3756.781151,3859.495323,4017.732156,4121.997337,4397.463335,4745.121092,4834.94716,4929.988201,4967.5197,5128.060587,5471.482418,5612.708829,5664.967547,5947.277702,6049.351367,6501.326177,6352.397876,6615.039866,6842.757725,6942.537139,7203.495941,7477.083531,7974.739202,8015.123983,8502.775167,8784.621641,9401.366769,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Senegal,SEN,..,73.84548061,74.73092996,80.24502626,79.83845533,83.16689811,86.60614255,91.86504176,97.42435997,102.2234332,102.9881796,106.0893548,95.94332339,105.4261285,109.9176987,104.1517451,101.6390725,103.4068409,104.5631441,100.6364468,103.6364847,102.6368913,109.2602642,104.415347,110.0333906,109.3189956,110.065668,117.5133561,122.1681226,118.3021097,102.5747382,124.5503235,147.3205313,127.496486,140.3319475,160.2327694,159.5464103,184.0493947,160.9369529,192.3780981,202.8687471,203.7777291,215.4903701,215.3467969,229.3517951,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4628.658054,4411.480487,4274.547161,3479.533937,3411.148213,3789.986489,4132.561211,4291.317805,4302.99911,3979.363962,4198.715706,4434.370241,4480.344352,4332.679062,4258.251568,3921.906459,4040.44002,4159.137225,4291.843158,4224.397665,4358.812174,4489.57085,4386.534552,4444.222971,4271.744667,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Singapore,SGP,..,1154.810923,1371.02769,1599.179207,1634.227285,1728.100415,1884.620416,2073.710919,2368.28688,2529.473463,2718.371794,2778.704495,2814.319171,3045.809103,3255.59316,3444.133077,3693.604934,4088.599169,4398.989778,4639.187745,4983.046353,5104.809027,5236.639265,5499.972687,5842.562023,6069.219346,6312.685523,6829.225629,6965.754086,7187.671378,7575.435954,7516.1696,7756.318921,8113.587306,8314.325321,8678.168168,8720.022084,8706.579067,8401.048395,8114.367449,8679.99335,8651.755275,8673.985216,8680.606361,8844.687593,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Slovak Republic,SVK,..,2696.684044,2829.469119,3026.212742,3138.205353,3111.768994,3260.460837,3413.489637,3468.62299,3806.459359,4358.595651,4411.789626,4439.280022,4520.842715,4624.05919,4841.364432,4941.625056,5085.164393,5150.462919,5266.168582,5542.170903,5115.12279,4699.137571,4570.442444,4582.581961,4925.961381,5150.407724,5068.08939,4682.297576,5028.706343,4955.907896,5027.452807,5051.59839,5021.798222,5097.835556,4932.803281,5153.121484,5272.370783,5294.435099,4954.138251,5201.404897,5347.526223,5137.789018,5202.467288,5137.073835,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5334.905446,5087.452468,4943.155465,4950.932498,5240.160186,5312.904549,5365.50828,5434.662198,5574.706466,5675.615026,5777.995651,6006.34519,6380.951903,6578.034236,6830.705073,6917.860467,7123.537771,7137.824175,6920.244039,6104.421845,6510.841884,6753.073664,6718.975052,6779.280887,6727.999302,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,South Africa,ZAF,..,2239.902625,2389.235268,2503.648732,2629.544642,2749.175864,2885.409419,2958.81037,3107.598245,3329.461838,3519.270685,3678.88116,3750.226199,3789.537235,4034.974004,4117.797939,4205.702104,4175.116328,4255.160458,4271.327204,4238.74572,4128.269742,3997.04111,4023.288233,4068.478453,4157.568446,4705.947971,4818.49812,4606.904496,4470.963333,4579.953241,4302.11804,4528.816147,4559.77453,4589.905059,4636.9301,4721.933482,4851.693185,4665.176133,4428.154433,4542.596473,4566.287489,4365.91926,4285.47726,4197.907047,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.42916991,42.97425909,43.58172421,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Spain,ESP,1415.841018,1534.982698,1703.508295,1873.677422,2024.095268,2054.343236,2256.141019,2294.473888,2399.030102,2528.949623,2644.222979,2671.283289,2658.241671,2792.159863,2903.337939,2975.08323,3004.279632,3094.082265,3217.948159,3442.948711,3536.749972,3607.700136,3690.591004,3638.526631,3756.039201,3917.324643,4008.939416,4324.420646,4479.047315,4820.675034,5167.809673,5422.51569,5576.546265,5676.140491,5892.307411,6111.219223,6105.075849,6054.374438,6025.772757,5652.595933,5706.563063,5599.377374,5573.401182,5409.411338,5355.987006,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sri Lanka,LKA,..,57.6569125,64.21974813,66.48035064,67.02742977,70.95526285,72.57598874,74.54376101,81.05305673,89.12112372,94.77359221,100.5052698,109.8624126,115.1694877,118.2557317,128.1506008,136.6944527,137.2871059,141.1881334,138.36641,151.4506741,157.6780754,166.0951531,182.5401567,199.6741879,215.7550286,204.4939895,229.8209616,249.1839441,263.0298076,294.8193435,290.824795,303.1084829,326.2582152,354.3583733,400.1025736,403.0773399,420.3196001,426.3914543,425.124685,459.6841821,502.1405807,524.3084455,525.7226136,531.0905766,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211.1412338,213.850949,256.7562426,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2265.662159,2358.500464,2544.43956,2477.773816,2592.772646,2764.980649,2762.758959,2768.099753,3032.166491,3026.114816,2980.386524,3316.659722,3314.568025,3630.583141,3596.745217,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sweden,SWE,7315.983573,7674.294491,8131.933073,8745.48567,8786.445513,9051.519102,9751.545981,9828.347193,10143.43493,10694.29028,10703.40752,11112.30896,11440.23919,12609.02676,13692.98413,14950.32685,14858.36807,15746.25938,15895.8306,15680.86242,15836.03376,15932.92621,15544.41146,15506.8021,15290.616,15475.01348,15434.23039,15410.69913,15522.1335,15470.86807,15681.61527,16020.98031,15709.42967,15360.17889,15420.97314,15430.96395,15262.58727,15257.93575,14869.34898,14143.01101,14934.32696,14030.16315,14289.59509,13870.38991,13480.14822,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Switzerland,CHE,4306.508607,4615.348218,4776.267394,5010.188911,5027.119384,4878.812968,5082.900384,5324.959952,5520.44673,5779.137371,5992.333459,6119.695805,6189.342434,6330.493382,6601.038674,6854.327383,6994.485345,7163.214775,7203.885833,7369.28667,7445.292017,7538.406742,7430.297509,7235.094076,7155.485684,7283.380159,7393.539173,7341.612373,7481.433547,7646.706162,7845.634548,7992.277576,8031.432226,8195.120835,8205.829119,8305.371102,8360.576135,8163.295576,8305.923042,8021.223604,8174.408162,7928.19067,7886.094306,7807.058815,7520.166025,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Syrian Arab Republic,SYR,..,176.2327197,201.6134665,182.2999663,210.7596726,236.4739426,229.7726316,223.5552001,288.613167,316.2645539,356.5200508,414.03455,520.8427287,600.4720668,589.5240565,618.2014741,606.4917334,590.5366957,628.0361302,677.0446517,688.80622,700.56333,702.3230727,687.2798021,751.4438934,832.3869268,893.1729137,914.1819518,958.2943553,1013.052029,1064.90536,1144.182161,1233.564762,1294.213209,1397.534472,1497.888806,1537.887781,1540.326429,1558.988616,1515.28777,1823.613674,1672.677364,1363.675876,1068.561439,974.3171391,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3358.558799,3200.182201,2990.280407,2569.674692,2522.553043,2405.109622,2327.153283,2046.340726,2086.144114,2187.702881,2161.560957,2143.225787,2140.545308,2138.637848,2160.186083,2149.552216,2137.784617,2073.15305,1947.036934,1911.129946,1893.21829,1811.235062,1761.052771,1692.728414,1499.485086,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Tanzania,TZA,..,30.34706956,32.15893166,33.75326284,33.98545552,34.43450516,35.08202697,35.13708847,34.47532711,36.93768357,36.89666867,37.86476213,35.84588844,34.01402843,34.64911645,36.37826667,40.76912182,41.18200181,44.8231425,47.14944917,51.69846109,54.80378594,53.44718189,48.73202953,49.66547179,57.67453249,61.29180661,55.81406025,60.83160246,56.42208295,59.10592438,62.90377067,68.28964136,68.13844609,79.8025306,79.60922042,65.36251301,81.7818181,86.34789591,72.43376571,96.62538384,87.33760602,97.80568213,100.2428393,103.6833158,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Thailand,THA,..,120.3268063,140.2507919,161.4807644,165.7845992,183.8572659,206.7672722,233.6175838,261.7307613,278.6963613,290.5784364,299.0712671,320.5098272,349.045851,380.781882,405.886178,435.0124407,483.5401613,538.5166962,614.9482908,709.5524598,792.0854012,893.3763685,1008.523243,1106.338894,1247.711472,1380.055601,1410.120292,1359.078672,1358.345764,1448.072664,1504.756214,1617.566362,1713.620908,1827.239844,1914.801243,2005.256263,2080.2463,2105.440076,2101.14613,2307.804679,2283.748446,2443.615559,2514.759041,2538.79638,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Togo,TGO,..,64.05381985,61.39931713,55.57135384,71.71281606,74.26011618,69.79321326,106.0172955,119.9398205,76.43709303,62.84826114,67.20461173,74.08372833,67.06369697,76.41253344,77.46709647,76.71625867,80.93926416,81.06291936,86.17486103,90.87748973,84.90827835,94.27495087,69.99163327,78.14365619,100.7976024,104.1665469,105.6632139,106.4232589,113.1693097,95.23999056,98.96165325,96.20877767,102.989529,107.3564597,109.4154294,108.4527181,102.3586576,104.8752182,124.1434144,124.1108439,134.7798184,144.3796672,144.3623691,154.6652373,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Trinidad and Tobago,TTO,..,1036.891794,1146.533132,1125.243124,1156.054282,1134.592101,1264.258268,1399.137038,1477.849345,1735.851175,1876.018674,2074.442165,2407.099873,2552.564822,2602.430667,2583.131459,2781.014737,2914.090014,2621.759859,2519.670497,2684.429653,2649.899968,2847.940822,2815.981782,2889.909725,3103.173338,3253.153555,3640.915412,3765.569333,3812.702097,3993.203662,4101.81562,4083.892037,4771.888164,4698.776783,5143.840889,5309.540206,5672.356091,5711.164349,5717.184105,6189.07395,6383.131589,6612.795644,6848.637069,7092.932612,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Tunisia,TUN,..,155.1302621,175.0029955,191.5204859,205.3887425,214.7814162,239.178305,273.1435068,302.4677108,354.3851988,402.7273758,422.6686557,409.7601242,448.4433567,461.0897696,506.3036234,529.0070656,552.8043034,584.4931406,603.5822888,631.6047954,643.2240129,677.512674,699.0731625,751.2336199,760.6243585,770.8792383,810.3140321,852.0632855,931.9101255,976.4790103,1035.338006,1066.126269,993.5369322,1034.595232,1083.531031,1107.61327,1151.025267,1188.926944,1274.120262,1364.989839,1323.045873,1408.868552,1425.917088,1454.642287,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Turkey,TUR,222.3859564,246.300461,276.4076819,297.3393492,312.4553447,358.5790026,420.5817893,461.6829542,479.5195965,488.5328178,495.5433503,519.2003434,543.3520192,555.4083625,613.6655627,659.7476608,698.7037584,771.160224,809.1825827,874.746641,929.6988822,965.3069013,1044.360514,1115.194312,1145.503549,1227.326887,1328.351403,1439.975189,1520.096079,1556.334101,1652.746353,1612.99863,1667.363391,1771.827199,1891.84063,2013.888274,2179.071426,2347.638137,2422.712044,2314.690995,2491.628713,2695.051593,2768.970513,2755.511088,2847.126383,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2282.865183,2198.361917,1998.285572,2062.935747,1668.974426,1562.32139,1438.885502,1171.495776,1554.102784,1411.511296,1692.155656,1782.833485,1776.353822,1746.230408,1913.721581,2051.677454,2115.544575,2254.349515,2316.559919,2353.456122,2382.05084,2412.020676,2428.861596,2540.821318,2678.763514,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4787.537049,4643.263046,4313.523961,3953.280234,3475.137419,3348.895808,3060.335541,2958.556842,2839.453978,2792.104521,2778.400252,2791.765305,2844.812724,2997.974461,3151.145969,3246.034284,3399.519695,3528.92445,3534.357992,3227.953261,3549.844551,3662.444428,3640.553483,3600.225704,3418.569242,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,United Arab Emirates,ARE,..,681.1522646,1314.302634,1700.352741,1876.132472,2321.717451,2829.499531,3737.02648,4190.265084,4982.028422,5752.769225,6118.857205,7117.064988,7677.097893,7905.895882,8169.590181,8239.190254,8282.166183,8482.139016,8232.691905,8500.726305,8151.137262,8284.414516,9099.27989,9414.287489,9402.962208,9512.722094,9925.648415,11232.34848,12219.0103,12314.05122,12133.63898,12502.66976,12366.06705,11958.99296,12279.91217,11693.38969,11451.91363,11294.18814,10618.80129,10609.95641,10287.05645,10416.01488,10724.50154,11088.35029,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,United Kingdom,GBR,4166.932402,4254.652412,4372.636946,4671.718297,4534.254275,4492.421629,4587.688515,4668.423169,4729.849387,4922.915733,4683.932739,4572.953846,4480.335413,4549.175288,4597.739693,4826.714526,4953.653576,5082.439806,5232.737649,5295.224527,5356.57521,5451.677171,5452.393333,5491.989118,5380.264265,5575.808489,5815.828404,5831.957547,5908.87149,6007.484416,6114.529259,6141.982551,6142.749834,6174.550896,6138.754137,6270.984059,6200.554113,6102.396768,6015.726861,5643.128595,5700.855864,5471.933475,5449.259473,5409.626422,5130.390253,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,United States,USA,7236.657043,7517.304646,8076.409269,8573.194154,8449.928456,8522.394003,8968.775655,9337.724018,9560.54541,9700.695386,9862.365497,9976.693715,9544.460943,9742.005714,10282.37464,10414.2079,10424.4273,10886.85826,11298.33251,11531.93231,11713.3317,12134.17213,12014.95825,12261.52378,12455.16217,12659.60763,12854.29891,12889.83228,13154.76303,13281.86998,13671.05202,13046.61415,13296.1823,13307.49201,13388.58971,13704.57705,13583.26696,13657.45283,13663.42797,12913.71469,13395.13993,13247.01313,12966.11593,13006.7492,12997.44863,..,..,..,..,..
