Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Population, total",SP.POP.TOTL,Middle East & North Africa,MEA,138473064,142307879,146213388,150292291,154509812,158917328,163532323,168361100,173447058,178866341,184628605,190731422,197157159,203834190,210648811,217572788,224549844,231570113,238565130,245453259,254215138,261046309,265656619,272107828,278384965,286096964,292041181,297891731,303641740,309436741,315326801,321297208,327362252,333608779,340143481,347029874,354302463,361929136,369823252,377883993,385917886,393944527,401974219,409977874,417932242,425821770,433597626,441255234
"Population, total",SP.POP.TOTL,Middle East & North Africa (excluding high income),MNA,127335091,130670746,134051043,137511210,141099581,144855682,148781931,152881209,157192233,161761420,166616401,171766031,177185670,182825264,188614696,194494169,200443463,206447530,212456887,218415849,226259037,232101440,237828663,243429290,248897270,254233351,259431597,264504166,269440690,274350032,279279634,284249018,289264324,294343628,299502774,304755503,310109412,315573347,321168767,326900984,332777824,338814807,345004009,351299193,357637340,363975550,370276461,376546755
"Population, total",SP.POP.TOTL,Middle East & North Africa (IDA & IBRD countries),TMN,127335091,130670746,134051043,137511210,141099581,144855682,148781931,152881209,157192233,161761420,166616401,171766031,177185670,182825264,188614696,194494169,200443463,206447530,212456887,218415849,224280789,230032595,235665072,241166614,246530972,251758685,256843600,261797648,266664122,271501601,276357481,281251234,286188951,291188659,296266148,301435107,306703078,312078851,317576790,323211885,328991663,334931821,341024011,347222485,353463942,359705458,365909373,372091950
"Population, total",SP.POP.TOTL,Middle income,MIC,2629663607,2693087600,2755483444,2817721676,2879406369,2939722049,2999377867,3058411125,3118448554,3179901379,3242255849,3306545022,3374067691,3442580262,3510913736,3580424967,3651813713,3725019071,3798643183,3871349043,3944840237,4014647737,4082474773,4149075132,4214963232,4280338246,4345432484,4410389228,4474447539,4536985402,4598469354,4658609413,4717766167,4776667150,4835321975,4893951980,4952303244,5010312065,5068731828,5128024829,5187847044,5248583579,5309856949,5371870625,5433979884,5495816130,5557635482,5619111361
"Population, total",SP.POP.TOTL,North America,NAC,226431000,229677632,232168663,234454577,236715369,239169275,241538008,244018243,246601803,249310344,251795337,254340965,256836391,259214381,261488476,263823014,266290660,268793450,271349094,274154622,277373464,281077441,284943859,288662674,292185983,295640057,299064347,302623445,306070116,309502571,312909974,316052361,319048184,321815286,324809693,327824506,331015609,334185120,337406357,340466060,343396098,345983901,348653238,351205682,353888995,356510820,359245384,361751263
"Population, total",SP.POP.TOTL,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population, total",SP.POP.TOTL,OECD members,OED,895585273,906059367,916286623,925600118,935983893,945871539,954394265,963138632,971910822,980829495,989638618,998349556,1006653522,1014600264,1022196070,1029842555,1037777618,1045652901,1053638658,1062081668,1071033942,1080817111,1090444452,1099606388,1108313712,1116879852,1125172255,1133422874,1141378668,1149382451,1157244082,1165497846,1173879536,1182206361,1190571071,1198888103,1207587551,1216472640,1225804612,1234364086,1242309585,1248424526,1256042703,1263987635,1272282569,1280466626,1288747101,1296225760
"Population, total",SP.POP.TOTL,Other small states,OSS,11029142,11255183,11488089,11725327,11968103,12219436,12475022,12737735,13008031,13294830,13598543,13917162,14253289,14600203,14962381,15347583,15754507,16180181,16610017,17031547,17430779,17813831,18156566,18476081,18801065,19125016,19460594,19809624,20163885,20540138,20917092,21276743,21639132,22018494,22442101,22929109,23486218,24104670,24762406,25417830,26050942,26647962,27227319,27794595,28364410,28948869,29542879,30148800
"Population, total",SP.POP.TOTL,Pacific island small states,PSS,1150750,1176591,1202157,1227656,1253377,1279521,1306046,1332894,1360543,1389578,1420310,1453208,1487852,1522652,1555389,1584640,1609574,1630891,1650442,1670947,1694332,1721237,1750921,1782120,1812834,1841693,1868414,1893444,1917135,1939992,1962452,1984496,2006078,2027846,2050572,2074778,2100869,2128664,2157454,2186314,2214519,2241798,2268708,2296101,2325136,2355672,2388307,2422086
"Population, total",SP.POP.TOTL,Post-demographic dividend,PST,840763997,849163942,857079394,863981736,871928852,879257621,885141869,891242779,897376841,903768381,909865629,915958644,921480888,926566813,931345425,936158270,941386226,946693323,952208537,958128673,964233474,970954772,977682743,984081948,989856904,995277110,1000603120,1005699715,1010590288,1015420880,1020504252,1025423265,1030561714,1035711709,1041075142,1046366673,1052054803,1057981926,1064394167,1069878383,1074869481,1077838624,1082370705,1087128029,1092096206,1097025299,1101992071,1106035186
"Population, total",SP.POP.TOTL,Pre-demographic dividend,PRE,239204902,245537549,252097524,258953043,266195005,273877851,282049515,290664899,299569965,308551448,317462492,326257657,335003787,343806020,352822108,362177640,371878676,381918512,392393097,403416160,415057375,427398511,440397767,453849633,467465199,481049511,494517676,507968946,521617674,535773390,550660001,566366102,582828705,599938109,617518671,635451653,653695022,672318833,691447610,711257522,731868772,753326798,775573001,798495530,821931240,845759344,869943914,894512725
